record_id,date,region_id,country_of_origin,sex,age_group,education_level,employment_status,activity_type
3168,2023-02-01,6,Portugal,Male,18-24,Upper secondary,Unemployed,Employment support
3188,2023-02-01,5,Nigeria,Male,35-44,Master,Unemployed,Employment support
3232,2023-02-01,3,Brazil,Male,45-54,Lower secondary,Inactive,Integration program
3257,2023-02-01,2,Syria,Male,35-44,Lower secondary,Inactive,Integration program
3304,2023-02-01,1,Senegal,Male,35-44,Doctorate,Employed,Employment support
3360,2023-02-01,1,Italy,Female,18-24,Bachelor,Employed,Employment support
3367,2023-02-01,1,Senegal,Male,35-44,Bachelor,Unemployed,Asylum application
3381,2023-02-01,4,Guinea,Female,25-34,Upper secondary,Employed,Language training
3392,2023-02-01,1,Senegal,Male,45-54,Bachelor,Employed,Integration program
3480,2023-02-01,2,Tunisia,Male,35-44,Bachelor,Employed,Asylum application
3498,2023-02-01,1,Georgia,Male,18-24,Master,Employed,Employment support
3513,2023-02-01,8,India,Female,25-34,Doctorate,Inactive,Language training
3547,2023-02-01,1,Georgia,Male,35-44,Bachelor,Employed,Housing support
3634,2023-02-01,7,Turkey,Female,25-34,Upper secondary,Unemployed,Integration program
3650,2023-02-01,10,Colombia,Male,25-34,Master,Employed,Asylum application
3675,2023-02-01,1,Italy,Female,25-34,Master,Employed,Housing support
3711,2023-02-01,7,Spain,Female,45-54,Master,Unemployed,Employment support
3720,2023-02-01,2,Guinea,Female,18-24,Bachelor,Unemployed,Employment support
3741,2023-02-01,4,Nigeria,Female,35-44,Upper secondary,Inactive,Housing support
3765,2023-02-01,2,Colombia,Male,25-34,Lower secondary,Unemployed,Integration program
3778,2023-02-01,9,Côte d'Ivoire,Male,35-44,Lower secondary,Inactive,Language training
3800,2023-02-01,1,Senegal,Male,25-34,Upper secondary,Unemployed,Housing support
3903,2023-02-01,1,Senegal,Male,35-44,Bachelor,Unemployed,Housing support
4060,2023-02-01,1,Spain,Female,55+,Master,Employed,Employment support
4109,2023-02-01,3,Other,Female,45-54,Master,Unemployed,Integration program
4196,2023-02-01,4,Portugal,Male,55+,Bachelor,Employed,Language training
4209,2023-02-01,9,Italy,Female,25-34,Upper secondary,Unemployed,Asylum application
4305,2023-02-01,1,Turkey,Male,45-54,Lower secondary,Inactive,Asylum application
4525,2023-02-01,1,Spain,Male,45-54,Master,Employed,Employment support
4642,2023-02-01,5,Georgia,Male,45-54,Lower secondary,Employed,Housing support
4667,2023-02-01,6,Afghanistan,Female,25-34,Master,Employed,Employment support
4689,2023-02-01,3,Italy,Female,35-44,Master,Employed,Language training
4718,2023-02-01,5,Nigeria,Male,45-54,Bachelor,Employed,Employment support
4730,2023-02-01,7,Senegal,Female,45-54,Upper secondary,Unemployed,Housing support
4779,2023-02-01,8,Afghanistan,Female,45-54,Upper secondary,Employed,Housing support
4845,2023-02-01,8,Guinea,Male,25-34,Upper secondary,Unemployed,Employment support
5032,2023-02-01,2,Georgia,Male,25-34,Master,Employed,Asylum application
5085,2023-02-01,9,Spain,Female,25-34,Doctorate,Inactive,Asylum application
5226,2023-02-01,1,Spain,Male,25-34,Upper secondary,Employed,Asylum application
5228,2023-02-01,1,India,Female,35-44,Lower secondary,Inactive,Asylum application
5270,2023-02-01,1,China,Female,25-34,Bachelor,Unemployed,Language training
5291,2023-02-01,3,China,Male,45-54,Upper secondary,Unemployed,Asylum application
5293,2023-02-01,1,India,Male,25-34,Master,Unemployed,Housing support
5464,2023-02-01,10,Turkey,Male,25-34,Master,Employed,Integration program
5515,2023-02-01,8,Nigeria,Male,25-34,Lower secondary,Unemployed,Housing support
5652,2023-02-01,2,Algeria,Female,35-44,Upper secondary,Unemployed,Employment support
5661,2023-02-01,3,Georgia,Male,45-54,Upper secondary,Employed,Asylum application
5700,2023-02-01,7,Turkey,Male,45-54,Lower secondary,Unemployed,Asylum application
5738,2023-02-01,7,Brazil,Female,45-54,Bachelor,Inactive,Asylum application
5924,2023-02-01,7,Ukraine,Male,45-54,Upper secondary,Employed,Language training
5939,2023-02-01,4,Ukraine,Female,25-34,Bachelor,Employed,Language training
49,2023-03-01,1,Tunisia,Female,25-34,Bachelor,Employed,Integration program
73,2023-03-01,8,Morocco,Female,18-24,Master,Employed,Integration program
213,2023-03-01,1,Morocco,Male,25-34,Upper secondary,Unemployed,Asylum application
254,2023-03-01,3,Nigeria,Male,25-34,Upper secondary,Employed,Employment support
274,2023-03-01,2,Morocco,Male,18-24,Bachelor,Employed,Asylum application
299,2023-03-01,6,Colombia,Male,25-34,Master,Employed,Language training
312,2023-03-01,8,Brazil,Male,45-54,Upper secondary,Employed,Language training
364,2023-03-01,5,Côte d'Ivoire,Male,18-24,Lower secondary,Inactive,Asylum application
390,2023-03-01,1,Turkey,Female,25-34,Master,Unemployed,Housing support
404,2023-03-01,4,Syria,Male,35-44,Lower secondary,Unemployed,Employment support
406,2023-03-01,1,Italy,Female,45-54,Master,Employed,Integration program
512,2023-03-01,4,Nigeria,Female,25-34,Master,Employed,Housing support
518,2023-03-01,7,Nigeria,Male,35-44,Master,Employed,Asylum application
593,2023-03-01,1,Guinea,Female,25-34,Upper secondary,Unemployed,Housing support
674,2023-03-01,1,Bangladesh,Female,25-34,Bachelor,Employed,Housing support
695,2023-03-01,3,Bangladesh,Female,25-34,Master,Employed,Integration program
737,2023-03-01,1,China,Female,18-24,Upper secondary,Employed,Employment support
766,2023-03-01,3,Côte d'Ivoire,Female,35-44,Lower secondary,Employed,Employment support
776,2023-03-01,1,China,Male,25-34,Master,Employed,Housing support
916,2023-03-01,1,Georgia,Male,45-54,Doctorate,Unemployed,Integration program
926,2023-03-01,1,Tunisia,Female,25-34,Upper secondary,Employed,Asylum application
1001,2023-03-01,3,Guinea,Male,45-54,Lower secondary,Unemployed,Asylum application
1055,2023-03-01,9,India,Male,18-24,Upper secondary,Employed,Integration program
1056,2023-03-01,1,Brazil,Male,25-34,Bachelor,Employed,Housing support
1074,2023-03-01,6,Ukraine,Female,35-44,Doctorate,Employed,Housing support
1126,2023-03-01,1,Guinea,Male,55+,Bachelor,Employed,Language training
1143,2023-03-01,9,Afghanistan,Female,45-54,Master,Employed,Asylum application
1153,2023-03-01,2,Portugal,Female,55+,Lower secondary,Inactive,Employment support
1172,2023-03-01,5,Senegal,Female,35-44,Master,Employed,Housing support
1184,2023-03-01,1,Côte d'Ivoire,Male,25-34,Upper secondary,Employed,Asylum application
1257,2023-03-01,5,Other,Male,25-34,Master,Employed,Integration program
1288,2023-03-01,1,Georgia,Female,18-24,Upper secondary,Inactive,Asylum application
1334,2023-03-01,4,Côte d'Ivoire,Male,35-44,Doctorate,Employed,Employment support
1451,2023-03-01,1,Other,Male,25-34,Master,Employed,Asylum application
1516,2023-03-01,1,Other,Female,35-44,Upper secondary,Unemployed,Integration program
1528,2023-03-01,4,Georgia,Male,45-54,Bachelor,Employed,Language training
1557,2023-03-01,5,Nigeria,Male,25-34,Doctorate,Employed,Employment support
1570,2023-03-01,2,Turkey,Male,55+,Bachelor,Unemployed,Housing support
1587,2023-03-01,7,Portugal,Male,25-34,Upper secondary,Employed,Housing support
1690,2023-03-01,6,Portugal,Male,25-34,Upper secondary,Employed,Language training
1702,2023-03-01,3,Italy,Male,35-44,Doctorate,Employed,Employment support
1793,2023-03-01,1,Bangladesh,Female,25-34,Upper secondary,Employed,Asylum application
1831,2023-03-01,7,Guinea,Male,55+,Bachelor,Employed,Integration program
1871,2023-03-01,9,Georgia,Male,18-24,Upper secondary,Employed,Employment support
1881,2023-03-01,3,Nigeria,Male,25-34,Bachelor,Unemployed,Asylum application
2036,2023-03-01,1,Morocco,Female,45-54,Master,Employed,Housing support
2084,2023-03-01,1,Brazil,Male,35-44,Upper secondary,Employed,Integration program
2151,2023-03-01,1,Afghanistan,Male,35-44,Bachelor,Employed,Integration program
2178,2023-03-01,2,India,Female,35-44,Master,Unemployed,Employment support
2236,2023-03-01,1,Nigeria,Male,18-24,Master,Employed,Employment support
2240,2023-03-01,5,Côte d'Ivoire,Female,25-34,Bachelor,Employed,Asylum application
2285,2023-03-01,1,Côte d'Ivoire,Female,18-24,Upper secondary,Inactive,Housing support
2321,2023-03-01,4,Morocco,Female,18-24,Lower secondary,Inactive,Asylum application
2323,2023-03-01,1,Afghanistan,Male,18-24,Upper secondary,Unemployed,Integration program
2348,2023-03-01,10,Portugal,Male,25-34,Master,Unemployed,Asylum application
2406,2023-03-01,2,Côte d'Ivoire,Male,45-54,Upper secondary,Inactive,Asylum application
2407,2023-03-01,6,Turkey,Male,25-34,Bachelor,Employed,Employment support
2418,2023-03-01,4,Other,Male,45-54,Bachelor,Unemployed,Asylum application
2439,2023-03-01,4,Turkey,Female,55+,Upper secondary,Employed,Employment support
2450,2023-03-01,5,Tunisia,Female,45-54,Bachelor,Inactive,Integration program
2599,2023-03-01,7,Spain,Female,25-34,Doctorate,Employed,Integration program
2612,2023-03-01,1,Guinea,Male,45-54,Master,Employed,Asylum application
2640,2023-03-01,8,Spain,Male,18-24,Upper secondary,Unemployed,Asylum application
2778,2023-03-01,5,Senegal,Male,45-54,Bachelor,Employed,Employment support
2780,2023-03-01,2,Afghanistan,Male,25-34,Lower secondary,Employed,Asylum application
2781,2023-03-01,6,Italy,Male,35-44,Lower secondary,Inactive,Housing support
2782,2023-03-01,1,Brazil,Female,25-34,Lower secondary,Unemployed,Employment support
2799,2023-03-01,1,Côte d'Ivoire,Male,25-34,Bachelor,Unemployed,Integration program
2836,2023-03-01,3,Afghanistan,Male,18-24,Bachelor,Employed,Asylum application
2920,2023-03-01,4,Turkey,Male,45-54,Bachelor,Employed,Integration program
2940,2023-03-01,2,Morocco,Male,55+,Lower secondary,Employed,Language training
2951,2023-03-01,1,Nigeria,Female,25-34,Upper secondary,Unemployed,Employment support
2983,2023-03-01,3,Portugal,Female,35-44,Lower secondary,Unemployed,Employment support
2986,2023-03-01,2,Morocco,Female,45-54,Upper secondary,Unemployed,Housing support
2988,2023-03-01,1,Syria,Male,55+,Bachelor,Employed,Housing support
3131,2023-03-01,8,Turkey,Female,18-24,Upper secondary,Inactive,Asylum application
3170,2023-03-01,4,Nigeria,Male,25-34,Bachelor,Unemployed,Asylum application
3186,2023-03-01,1,Senegal,Female,55+,Lower secondary,Unemployed,Asylum application
3281,2023-03-01,1,Tunisia,Female,55+,Bachelor,Unemployed,Language training
3317,2023-03-01,7,Turkey,Male,45-54,Master,Employed,Housing support
3332,2023-03-01,9,Guinea,Male,18-24,Upper secondary,Unemployed,Housing support
3336,2023-03-01,7,Bangladesh,Female,45-54,Upper secondary,Employed,Integration program
3344,2023-03-01,10,Portugal,Male,25-34,Lower secondary,Employed,Asylum application
3429,2023-03-01,9,Tunisia,Male,35-44,Master,Employed,Asylum application
3440,2023-03-01,1,Portugal,Male,25-34,Bachelor,Employed,Housing support
3459,2023-03-01,7,Georgia,Female,35-44,Lower secondary,Employed,Language training
3479,2023-03-01,7,Morocco,Female,25-34,Doctorate,Employed,Asylum application
3554,2023-03-01,1,China,Female,18-24,Bachelor,Inactive,Employment support
3556,2023-03-01,7,Portugal,Male,18-24,Master,Employed,Language training
3566,2023-03-01,1,Côte d'Ivoire,Male,35-44,Master,Unemployed,Housing support
3668,2023-03-01,3,Tunisia,Male,55+,Lower secondary,Unemployed,Integration program
3697,2023-03-01,10,Spain,Female,25-34,Upper secondary,Unemployed,Asylum application
3721,2023-03-01,6,Spain,Male,45-54,Bachelor,Unemployed,Integration program
3735,2023-03-01,2,India,Female,18-24,Upper secondary,Unemployed,Housing support
3755,2023-03-01,1,Turkey,Male,35-44,Bachelor,Employed,Housing support
3764,2023-03-01,7,Nigeria,Male,25-34,Upper secondary,Employed,Integration program
3774,2023-03-01,1,Portugal,Male,35-44,Master,Employed,Asylum application
3835,2023-03-01,1,Syria,Female,45-54,Upper secondary,Employed,Integration program
4053,2023-03-01,4,Other,Female,35-44,Bachelor,Unemployed,Asylum application
4102,2023-03-01,4,Ukraine,Female,45-54,Bachelor,Employed,Integration program
4153,2023-03-01,3,Spain,Male,18-24,Upper secondary,Employed,Employment support
4358,2023-03-01,3,Syria,Male,35-44,Upper secondary,Employed,Asylum application
4402,2023-03-01,8,China,Female,25-34,Master,Employed,Integration program
4458,2023-03-01,1,Georgia,Female,25-34,Bachelor,Unemployed,Asylum application
4583,2023-03-01,3,Morocco,Female,35-44,Master,Employed,Language training
4594,2023-03-01,4,Nigeria,Male,25-34,Upper secondary,Employed,Asylum application
4752,2023-03-01,1,Italy,Male,25-34,Bachelor,Employed,Integration program
4810,2023-03-01,4,Other,Female,55+,Bachelor,Employed,Asylum application
4819,2023-03-01,1,Guinea,Female,25-34,Bachelor,Unemployed,Asylum application
4838,2023-03-01,4,Turkey,Female,35-44,Lower secondary,Inactive,Asylum application
4862,2023-03-01,6,Afghanistan,Male,45-54,Master,Unemployed,Integration program
4946,2023-03-01,1,Tunisia,Male,55+,Master,Unemployed,Language training
5019,2023-03-01,3,Italy,Male,25-34,Bachelor,Unemployed,Employment support
5028,2023-03-01,1,Nigeria,Male,45-54,Upper secondary,Employed,Integration program
5064,2023-03-01,2,Morocco,Male,25-34,Lower secondary,Unemployed,Language training
5079,2023-03-01,3,Spain,Female,25-34,Upper secondary,Unemployed,Language training
5154,2023-03-01,7,Other,Male,45-54,Upper secondary,Employed,Asylum application
5173,2023-03-01,9,Bangladesh,Male,45-54,Master,Employed,Language training
5360,2023-03-01,7,Bangladesh,Female,18-24,Master,Unemployed,Asylum application
5386,2023-03-01,8,Algeria,Female,25-34,Master,Employed,Integration program
5417,2023-03-01,3,Morocco,Female,45-54,Lower secondary,Employed,Housing support
5480,2023-03-01,8,China,Female,45-54,Doctorate,Employed,Employment support
5621,2023-03-01,3,Bangladesh,Female,45-54,Upper secondary,Employed,Asylum application
5743,2023-03-01,1,Morocco,Male,55+,Master,Employed,Employment support
5764,2023-03-01,5,Algeria,Female,25-34,Doctorate,Employed,Language training
5931,2023-03-01,3,Senegal,Male,45-54,Doctorate,Employed,Asylum application
5938,2023-03-01,5,Ukraine,Male,55+,Upper secondary,Unemployed,Integration program
175,2023-04-01,1,Syria,Female,25-34,Upper secondary,Inactive,Integration program
207,2023-04-01,1,China,Male,25-34,Lower secondary,Inactive,Integration program
244,2023-04-01,2,Nigeria,Male,45-54,Bachelor,Inactive,Employment support
280,2023-04-01,7,India,Female,18-24,Master,Unemployed,Integration program
287,2023-04-01,6,Colombia,Female,35-44,Lower secondary,Unemployed,Asylum application
554,2023-04-01,1,Afghanistan,Female,18-24,Master,Employed,Employment support
564,2023-04-01,2,Senegal,Male,55+,Bachelor,Unemployed,Language training
624,2023-04-01,9,Algeria,Female,25-34,Bachelor,Employed,Employment support
660,2023-04-01,7,Guinea,Female,25-34,Upper secondary,Employed,Language training
700,2023-04-01,3,Colombia,Male,35-44,Upper secondary,Unemployed,Asylum application
710,2023-04-01,7,Nigeria,Female,25-34,Bachelor,Employed,Asylum application
775,2023-04-01,3,Algeria,Female,35-44,Lower secondary,Unemployed,Language training
845,2023-04-01,6,Tunisia,Male,35-44,Lower secondary,Employed,Language training
935,2023-04-01,1,India,Male,35-44,Master,Inactive,Employment support
990,2023-04-01,1,Guinea,Male,18-24,Master,Employed,Employment support
1016,2023-04-01,4,Syria,Female,55+,Upper secondary,Employed,Employment support
1040,2023-04-01,9,Georgia,Female,55+,Lower secondary,Inactive,Asylum application
1053,2023-04-01,3,Italy,Male,25-34,Upper secondary,Employed,Employment support
1070,2023-04-01,1,Côte d'Ivoire,Female,35-44,Upper secondary,Unemployed,Asylum application
1098,2023-04-01,10,China,Male,25-34,Master,Employed,Language training
1118,2023-04-01,9,Senegal,Female,35-44,Master,Unemployed,Language training
1137,2023-04-01,10,Syria,Female,25-34,Bachelor,Employed,Asylum application
1182,2023-04-01,4,Nigeria,Male,25-34,Lower secondary,Unemployed,Asylum application
1183,2023-04-01,6,Côte d'Ivoire,Male,35-44,Lower secondary,Employed,Housing support
1196,2023-04-01,8,Brazil,Male,55+,Upper secondary,Inactive,Asylum application
1232,2023-04-01,3,Morocco,Male,25-34,Bachelor,Employed,Housing support
1235,2023-04-01,4,Afghanistan,Male,35-44,Upper secondary,Inactive,Integration program
1252,2023-04-01,7,Georgia,Female,35-44,Lower secondary,Employed,Employment support
1305,2023-04-01,7,Guinea,Male,35-44,Master,Employed,Housing support
1384,2023-04-01,6,Brazil,Male,18-24,Doctorate,Employed,Employment support
1478,2023-04-01,3,Colombia,Male,25-34,Doctorate,Employed,Employment support
1497,2023-04-01,3,Portugal,Female,25-34,Master,Employed,Integration program
1513,2023-04-01,3,Guinea,Male,18-24,Bachelor,Inactive,Housing support
1560,2023-04-01,10,Georgia,Female,45-54,Master,Employed,Asylum application
1589,2023-04-01,2,Italy,Female,35-44,Upper secondary,Inactive,Language training
1751,2023-04-01,7,Ukraine,Male,45-54,Bachelor,Employed,Asylum application
1799,2023-04-01,1,Guinea,Male,25-34,Bachelor,Employed,Language training
1885,2023-04-01,1,China,Male,18-24,Upper secondary,Unemployed,Employment support
1886,2023-04-01,4,Afghanistan,Male,25-34,Upper secondary,Unemployed,Integration program
1985,2023-04-01,8,Other,Female,45-54,Bachelor,Unemployed,Housing support
2057,2023-04-01,3,Syria,Female,35-44,Doctorate,Employed,Language training
2098,2023-04-01,2,Spain,Female,35-44,Bachelor,Employed,Integration program
2116,2023-04-01,9,Bangladesh,Male,55+,Master,Employed,Integration program
2120,2023-04-01,1,Afghanistan,Male,45-54,Upper secondary,Employed,Employment support
2167,2023-04-01,2,Morocco,Female,35-44,Master,Employed,Housing support
2242,2023-04-01,2,Georgia,Female,55+,Lower secondary,Employed,Employment support
2341,2023-04-01,6,Bangladesh,Male,25-34,Upper secondary,Unemployed,Employment support
2351,2023-04-01,6,Senegal,Male,55+,Lower secondary,Employed,Housing support
2415,2023-04-01,7,Brazil,Male,18-24,Bachelor,Employed,Language training
2440,2023-04-01,4,Nigeria,Male,25-34,Master,Employed,Housing support
