case_id,application_date,region_id,country_of_citizenship,sex,age_group,decision,protection_type
1266,2023-05-01,4,Senegal,Male,18-24,Rejected,None
1267,2025-12-01,6,Nigeria,Male,25-34,Pending,None
1268,2023-03-01,5,Algeria,Male,25-34,Pending,None
1269,2024-01-01,1,Syria,Male,55+,Accepted,Temporary protection
1270,2024-09-01,6,India,Female,18-24,Pending,None
1271,2023-01-01,1,Nigeria,Male,35-44,Withdrawn,None
1272,2025-04-01,8,Georgia,Male,25-34,Pending,None
1273,2022-04-01,1,Tunisia,Male,25-34,Rejected,None
1274,2025-06-01,4,Syria,Male,25-34,Accepted,Subsidiary protection
1275,2024-10-01,1,China,Male,25-34,Withdrawn,None
1276,2025-03-01,1,Spain,Male,45-54,Accepted,Refugee status
1277,2022-05-01,7,Georgia,Male,35-44,Withdrawn,None
1278,2025-03-01,6,Bangladesh,Male,45-54,Accepted,Subsidiary protection
1279,2023-02-01,9,Bangladesh,Male,35-44,Rejected,None
1280,2025-05-01,4,Bangladesh,Male,25-34,Pending,None
1281,2023-05-01,1,Bangladesh,Male,18-24,Accepted,Refugee status
1282,2024-10-01,1,Côte d'Ivoire,Male,25-34,Pending,None
1283,2025-12-01,2,Italy,Male,25-34,Rejected,None
1284,2025-01-01,1,Syria,Male,18-24,Accepted,Subsidiary protection
1285,2022-04-01,2,Guinea,Female,18-24,Rejected,None
1286,2022-11-01,1,Portugal,Female,18-24,Pending,None
1287,2022-07-01,10,China,Female,25-34,Pending,None
1288,2025-10-01,1,Morocco,Female,18-24,Rejected,None
1289,2023-04-01,6,Morocco,Male,25-34,Accepted,Subsidiary protection
1290,2024-01-01,4,Guinea,Female,25-34,Accepted,Temporary protection
1291,2024-04-01,4,Italy,Male,18-24,Withdrawn,None
1292,2023-01-01,4,Georgia,Female,18-24,Pending,None
1293,2023-06-01,8,Spain,Female,35-44,Rejected,None
1294,2023-10-01,5,Nigeria,Female,45-54,Pending,None
1295,2022-01-01,1,Guinea,Male,25-34,Rejected,None
1296,2025-04-01,1,Algeria,Male,25-34,Accepted,Subsidiary protection
1297,2025-08-01,7,Italy,Female,25-34,Rejected,None
1298,2024-10-01,3,Nigeria,Female,25-34,Rejected,None
1299,2023-09-01,6,Senegal,Male,18-24,Pending,None
1300,2022-08-01,2,Tunisia,Male,25-34,Pending,None
1301,2023-04-01,6,Ukraine,Female,25-34,Pending,None
1302,2023-10-01,2,Georgia,Male,25-34,Accepted,Refugee status
1303,2022-10-01,3,Portugal,Male,45-54,Pending,None
1304,2025-01-01,9,Côte d'Ivoire,Female,25-34,Accepted,Temporary protection
1305,2023-10-01,3,Portugal,Male,18-24,Accepted,Refugee status
1306,2024-10-01,1,Tunisia,Male,35-44,Accepted,Subsidiary protection
1307,2024-01-01,4,India,Female,18-24,Accepted,Refugee status
1308,2022-10-01,1,Morocco,Male,18-24,Rejected,None
1309,2024-08-01,1,Syria,Male,25-34,Withdrawn,None
1310,2024-12-01,4,Turkey,Female,35-44,Accepted,Refugee status
1311,2023-09-01,1,Nigeria,Female,55+,Rejected,None
1312,2024-09-01,3,Ukraine,Male,35-44,Rejected,None
1313,2025-12-01,4,Morocco,Male,45-54,Pending,None
1314,2022-12-01,1,Algeria,Male,25-34,Accepted,Subsidiary protection
1315,2025-07-01,1,Morocco,Male,25-34,Accepted,Subsidiary protection
1316,2023-03-01,5,Syria,Female,25-34,Rejected,None
1317,2022-03-01,10,Morocco,Female,35-44,Rejected,None
1318,2023-09-01,1,Tunisia,Female,18-24,Accepted,Temporary protection
1319,2025-04-01,1,Afghanistan,Male,25-34,Accepted,Subsidiary protection
1320,2024-09-01,10,Georgia,Female,18-24,Rejected,None
1321,2023-04-01,7,Senegal,Male,25-34,Accepted,Refugee status
1322,2025-10-01,9,Ukraine,Male,25-34,Accepted,Temporary protection
1323,2025-12-01,1,Spain,Female,35-44,Accepted,Temporary protection
1324,2025-12-01,9,India,Female,25-34,Rejected,None
1325,2024-03-01,7,Ukraine,Male,18-24,Rejected,None
1326,2024-10-01,1,Guinea,Female,25-34,Pending,None
1327,2024-02-01,5,Ukraine,Male,18-24,Pending,None
1328,2023-08-01,1,Turkey,Male,18-24,Accepted,Temporary protection
1329,2024-02-01,2,Syria,Male,35-44,Rejected,None
1330,2022-04-01,4,Portugal,Female,35-44,Accepted,Temporary protection
1331,2022-08-01,1,Syria,Male,25-34,Accepted,Subsidiary protection
1332,2024-05-01,10,Côte d'Ivoire,Male,18-24,Rejected,None
1333,2023-09-01,9,Turkey,Female,45-54,Rejected,None
1334,2023-12-01,8,Morocco,Female,45-54,Accepted,Subsidiary protection
1335,2025-08-01,1,Tunisia,Male,45-54,Rejected,None
1336,2024-09-01,5,Italy,Male,18-24,Accepted,Subsidiary protection
1337,2022-04-01,8,Côte d'Ivoire,Male,18-24,Accepted,Refugee status
1338,2025-11-01,1,Senegal,Female,25-34,Pending,None
1339,2025-06-01,5,Spain,Male,25-34,Accepted,Subsidiary protection
1340,2022-09-01,1,Turkey,Female,25-34,Rejected,None
1341,2025-05-01,5,Guinea,Female,35-44,Accepted,Refugee status
1342,2023-06-01,5,Morocco,Male,45-54,Rejected,None
1343,2023-06-01,8,Spain,Male,35-44,Pending,None
1344,2024-04-01,3,Afghanistan,Female,18-24,Pending,None
1345,2025-08-01,6,Guinea,Male,18-24,Rejected,None
1346,2023-05-01,1,Guinea,Female,25-34,Accepted,Refugee status
1347,2024-04-01,5,Nigeria,Female,18-24,Pending,None
1348,2022-09-01,8,Georgia,Female,18-24,Accepted,Refugee status
1349,2022-05-01,6,Afghanistan,Male,18-24,Pending,None
1350,2024-05-01,8,Ukraine,Male,25-34,Rejected,None
1351,2022-12-01,5,Spain,Male,18-24,Pending,None
1352,2022-02-01,4,China,Female,45-54,Withdrawn,None
1353,2022-01-01,9,Côte d'Ivoire,Male,25-34,Pending,None
1354,2023-07-01,1,Ukraine,Male,45-54,Accepted,Refugee status
1355,2022-12-01,6,India,Male,35-44,Accepted,Subsidiary protection
1356,2025-11-01,5,Syria,Male,25-34,Pending,None
1357,2023-11-01,7,Morocco,Male,25-34,Pending,None
1358,2023-11-01,3,Syria,Male,35-44,Pending,None
1359,2022-08-01,3,Afghanistan,Female,25-34,Pending,None
1360,2022-05-01,1,Spain,Male,25-34,Rejected,None
1361,2023-03-01,9,Tunisia,Male,18-24,Rejected,None
1362,2025-05-01,2,Algeria,Female,35-44,Accepted,Refugee status
1363,2024-06-01,4,Turkey,Female,25-34,Accepted,Subsidiary protection
1364,2022-09-01,1,India,Male,18-24,Accepted,Subsidiary protection
1365,2022-02-01,4,Italy,Male,35-44,Pending,None
1366,2023-01-01,2,Bangladesh,Female,18-24,Accepted,Subsidiary protection
1367,2023-02-01,4,Côte d'Ivoire,Female,55+,Withdrawn,None
1368,2025-11-01,6,Bangladesh,Female,35-44,Pending,None
1369,2022-09-01,4,Guinea,Male,35-44,Pending,None
1370,2025-02-01,1,Turkey,Female,18-24,Pending,None
1371,2023-07-01,7,Senegal,Male,25-34,Accepted,Refugee status
1372,2023-04-01,4,Algeria,Male,18-24,Rejected,None
1373,2022-11-01,1,Nigeria,Female,25-34,Accepted,Subsidiary protection
1374,2024-08-01,1,Algeria,Male,35-44,Accepted,Refugee status
1375,2024-10-01,7,Bangladesh,Female,25-34,Accepted,Temporary protection
1376,2023-12-01,9,Senegal,Male,35-44,Rejected,None
1377,2025-10-01,7,Syria,Male,25-34,Accepted,Refugee status
1378,2025-07-01,8,China,Male,45-54,Pending,None
1379,2025-02-01,3,Senegal,Female,25-34,Pending,None
1380,2024-03-01,2,Ukraine,Male,25-34,Pending,None
1381,2024-01-01,7,Turkey,Male,45-54,Withdrawn,None
1382,2024-08-01,2,Syria,Female,25-34,Accepted,Temporary protection
1383,2024-04-01,6,China,Male,25-34,Pending,None
1384,2022-08-01,4,Nigeria,Female,25-34,Rejected,None
1385,2024-08-01,1,China,Male,25-34,Withdrawn,None
1386,2022-12-01,1,Senegal,Male,25-34,Pending,None
1387,2024-12-01,1,Afghanistan,Male,35-44,Pending,None
1388,2022-02-01,1,Bangladesh,Female,35-44,Withdrawn,None
1389,2022-03-01,2,Afghanistan,Female,25-34,Pending,None
1390,2024-05-01,1,Bangladesh,Male,18-24,Pending,None
1391,2025-02-01,1,Turkey,Male,18-24,Accepted,Refugee status
1392,2024-04-01,1,China,Male,25-34,Rejected,None
1393,2022-09-01,4,Syria,Female,25-34,Accepted,Refugee status
1394,2023-03-01,7,Afghanistan,Male,25-34,Pending,None
1395,2023-10-01,3,Côte d'Ivoire,Female,25-34,Rejected,None
1396,2022-12-01,4,Côte d'Ivoire,Male,35-44,Rejected,None
1397,2025-11-01,5,Turkey,Female,25-34,Pending,None
1398,2023-10-01,5,China,Male,35-44,Pending,None
1399,2025-07-01,10,Syria,Male,18-24,Rejected,None
1400,2022-05-01,4,China,Female,25-34,Pending,None
1401,2023-11-01,4,Tunisia,Male,35-44,Rejected,None
1402,2025-05-01,8,Guinea,Male,25-34,Pending,None
1403,2023-02-01,5,Tunisia,Female,45-54,Rejected,None
1404,2025-04-01,3,Italy,Female,35-44,Pending,None
1405,2025-01-01,6,Nigeria,Female,45-54,Pending,None
1406,2024-05-01,1,Guinea,Female,25-34,Pending,None
1407,2022-03-01,5,Guinea,Male,45-54,Pending,None
1408,2025-08-01,6,Ukraine,Female,25-34,Accepted,Temporary protection
1409,2023-11-01,5,Algeria,Male,25-34,Accepted,Subsidiary protection
1410,2024-06-01,1,Nigeria,Female,35-44,Rejected,None
1411,2024-10-01,3,Ukraine,Male,45-54,Accepted,Refugee status
1412,2023-12-01,7,Georgia,Female,45-54,Accepted,Subsidiary protection
1413,2022-08-01,2,Turkey,Male,25-34,Rejected,None
1414,2024-05-01,9,India,Male,18-24,Pending,None
1415,2024-05-01,1,Guinea,Female,25-34,Rejected,None
1416,2022-05-01,5,Italy,Male,45-54,Accepted,Refugee status
1417,2022-10-01,1,Senegal,Female,55+,Pending,None
1418,2022-11-01,5,Turkey,Male,25-34,Accepted,Refugee status
1419,2023-06-01,9,Portugal,Female,18-24,Withdrawn,None
1420,2024-03-01,4,Syria,Female,35-44,Accepted,Refugee status
1421,2024-06-01,2,Turkey,Male,25-34,Accepted,Refugee status
1422,2022-06-01,8,Turkey,Female,25-34,Accepted,Refugee status
1423,2025-06-01,3,Morocco,Female,35-44,Accepted,Refugee status
1424,2025-03-01,4,Senegal,Female,25-34,Pending,None
1425,2022-05-01,1,Morocco,Male,35-44,Pending,None
1426,2022-09-01,4,Spain,Male,45-54,Pending,None
1427,2025-05-01,6,Turkey,Female,18-24,Rejected,None
1428,2023-09-01,3,Nigeria,Male,25-34,Pending,None
1429,2023-10-01,1,Portugal,Male,35-44,Accepted,Temporary protection
1430,2023-12-01,1,Spain,Male,25-34,Pending,None
1431,2025-12-01,1,China,Male,45-54,Pending,None
1432,2022-08-01,8,India,Female,18-24,Accepted,Refugee status
1433,2025-10-01,9,Afghanistan,Female,55+,Accepted,Refugee status
1434,2022-12-01,4,Tunisia,Male,25-34,Accepted,Refugee status
1435,2025-08-01,7,Afghanistan,Male,25-34,Rejected,None
1436,2023-12-01,1,Georgia,Male,35-44,Accepted,Temporary protection
1437,2025-01-01,8,Algeria,Male,35-44,Pending,None
1438,2022-06-01,1,India,Male,18-24,Pending,None
1439,2023-06-01,1,Côte d'Ivoire,Male,45-54,Pending,None
1440,2022-09-01,1,Bangladesh,Male,18-24,Accepted,Refugee status
1441,2024-04-01,3,Senegal,Female,25-34,Pending,None
1442,2022-02-01,4,Tunisia,Male,25-34,Accepted,Refugee status
1443,2023-07-01,1,Spain,Female,35-44,Pending,None
1444,2024-01-01,2,Guinea,Male,35-44,Accepted,Temporary protection
1445,2023-11-01,6,Morocco,Male,35-44,Accepted,Refugee status
1446,2025-04-01,6,Spain,Male,25-34,Withdrawn,None
1447,2024-06-01,1,Senegal,Male,25-34,Rejected,None
1448,2025-03-01,1,Spain,Female,25-34,Withdrawn,None
1449,2024-01-01,5,Senegal,Female,25-34,Rejected,None
1450,2023-06-01,4,Portugal,Male,25-34,Withdrawn,None
1451,2023-03-01,3,Morocco,Female,45-54,Pending,None
1452,2024-09-01,4,China,Female,25-34,Accepted,Refugee status
1453,2025-09-01,3,Spain,Female,35-44,Rejected,None
1454,2025-12-01,2,Senegal,Male,35-44,Accepted,Subsidiary protection
1455,2022-12-01,7,Nigeria,Female,25-34,Pending,None
1456,2023-09-01,8,Italy,Female,18-24,Rejected,None
1457,2024-06-01,5,Syria,Male,18-24,Withdrawn,None
1458,2025-08-01,1,Nigeria,Male,25-34,Accepted,Refugee status
1459,2023-03-01,10,Portugal,Male,25-34,Pending,None
1460,2025-02-01,1,Morocco,Female,25-34,Pending,None
1461,2025-05-01,9,Guinea,Female,45-54,Pending,None
1462,2022-09-01,4,China,Female,25-34,Rejected,None
1463,2023-04-01,6,Bangladesh,Male,25-34,Accepted,Refugee status
1464,2023-10-01,2,Guinea,Female,25-34,Pending,None
1465,2025-05-01,2,Côte d'Ivoire,Female,25-34,Rejected,None
1466,2025-09-01,1,Georgia,Female,25-34,Accepted,Subsidiary protection
1467,2022-08-01,1,Turkey,Male,18-24,Rejected,None
1468,2022-09-01,1,Spain,Female,45-54,Rejected,None
1469,2023-07-01,1,Afghanistan,Male,25-34,Rejected,None
1470,2022-03-01,4,Guinea,Male,45-54,Withdrawn,None
1471,2024-01-01,8,Guinea,Male,35-44,Rejected,None
1472,2023-01-01,1,Senegal,Male,18-24,Pending,None
1473,2023-07-01,6,Tunisia,Female,35-44,Accepted,Temporary protection
1474,2022-01-01,1,Senegal,Male,18-24,Withdrawn,None
1475,2022-12-01,5,India,Female,18-24,Rejected,None
1476,2022-07-01,5,Syria,Male,18-24,Accepted,Temporary protection
1477,2022-11-01,6,Algeria,Male,45-54,Rejected,None
1478,2023-09-01,1,Italy,Male,25-34,Accepted,Subsidiary protection
1479,2022-12-01,1,Georgia,Male,35-44,Accepted,Refugee status
1480,2025-01-01,1,Nigeria,Male,35-44,Pending,None
1481,2023-10-01,10,Bangladesh,Female,18-24,Rejected,None
1482,2022-11-01,2,Georgia,Male,35-44,Rejected,None
1483,2024-06-01,5,Bangladesh,Male,18-24,Rejected,None
1484,2025-05-01,1,Portugal,Male,18-24,Rejected,None
1485,2023-12-01,3,Ukraine,Male,25-34,Pending,None
1486,2025-12-01,2,Guinea,Male,18-24,Accepted,Subsidiary protection
1487,2023-06-01,1,China,Female,35-44,Pending,None
1488,2023-11-01,2,Turkey,Male,35-44,Pending,None
1489,2023-09-01,1,Tunisia,Male,35-44,Rejected,None
1490,2025-12-01,1,Ukraine,Female,45-54,Pending,None
1491,2024-11-01,2,China,Male,25-34,Accepted,Temporary protection
1492,2024-04-01,7,Turkey,Female,25-34,Rejected,None
1493,2023-06-01,1,India,Male,25-34,Rejected,None
1494,2022-03-01,1,Algeria,Male,18-24,Pending,None
1495,2025-08-01,1,Italy,Female,45-54,Pending,None
1496,2022-06-01,7,India,Female,25-34,Accepted,Subsidiary protection
1497,2024-11-01,1,Côte d'Ivoire,Male,35-44,Accepted,Refugee status
1498,2024-01-01,7,Nigeria,Female,25-34,Rejected,None
1499,2024-10-01,1,Tunisia,Female,35-44,Accepted,Temporary protection
1500,2025-09-01,1,Turkey,Male,25-34,Pending,None
1501,2022-10-01,2,Bangladesh,Male,18-24,Rejected,None
1502,2022-05-01,2,Algeria,Female,25-34,Accepted,Temporary protection
1503,2023-06-01,2,China,Male,25-34,Rejected,None
1504,2024-04-01,2,Turkey,Male,25-34,Pending,None
1505,2022-04-01,10,China,Male,18-24,Accepted,Refugee status
1506,2025-03-01,5,Côte d'Ivoire,Female,25-34,Accepted,Subsidiary protection
1507,2024-06-01,8,Afghanistan,Male,18-24,Accepted,Temporary protection
1508,2025-12-01,8,Portugal,Male,25-34,Accepted,Refugee status
1509,2023-02-01,2,Côte d'Ivoire,Female,35-44,Accepted,Temporary protection
1510,2025-08-01,6,Côte d'Ivoire,Female,25-34,Rejected,None
1511,2023-07-01,3,Turkey,Male,25-34,Pending,None
1512,2022-06-01,4,Afghanistan,Female,55+,Pending,None
1513,2025-05-01,6,Spain,Male,18-24,Pending,None
1514,2022-04-01,4,Bangladesh,Male,35-44,Pending,None
1515,2024-11-01,3,Guinea,Female,35-44,Accepted,Refugee status
1516,2022-10-01,1,Côte d'Ivoire,Male,25-34,Pending,None
1517,2024-09-01,10,Turkey,Male,25-34,Pending,None
1518,2023-02-01,1,Senegal,Male,25-34,Withdrawn,None
1519,2022-04-01,1,Senegal,Male,25-34,Accepted,Refugee status
1520,2025-06-01,1,Guinea,Male,18-24,Rejected,None
1521,2023-05-01,5,Côte d'Ivoire,Female,25-34,Rejected,None
1522,2024-07-01,1,Syria,Male,25-34,Pending,None
1523,2022-02-01,8,Senegal,Female,25-34,Accepted,Temporary protection
1524,2025-10-01,4,Tunisia,Male,18-24,Accepted,Temporary protection
1525,2024-06-01,7,Côte d'Ivoire,Male,25-34,Pending,None
1526,2023-09-01,1,China,Male,25-34,Pending,None
1527,2025-08-01,2,Spain,Female,35-44,Pending,None
1528,2023-08-01,5,Portugal,Male,35-44,Pending,None
1529,2023-04-01,1,Tunisia,Female,25-34,Pending,None
1530,2023-02-01,2,Georgia,Male,18-24,Pending,None
1531,2024-08-01,6,Algeria,Male,25-34,Accepted,Refugee status
1532,2023-10-01,5,China,Male,35-44,Pending,None
1533,2024-04-01,8,Syria,Male,25-34,Rejected,None
1534,2025-02-01,4,Guinea,Female,35-44,Pending,None
1535,2024-08-01,1,Georgia,Male,35-44,Accepted,Temporary protection
1536,2024-10-01,8,Syria,Female,25-34,Rejected,None
1537,2024-06-01,10,Algeria,Male,25-34,Accepted,Subsidiary protection
1538,2025-02-01,3,Tunisia,Male,18-24,Pending,None
1539,2024-11-01,1,Morocco,Male,35-44,Pending,None
1540,2025-04-01,1,Italy,Male,25-34,Pending,None
1541,2024-07-01,6,Spain,Female,25-34,Pending,None
1542,2022-01-01,1,Turkey,Male,18-24,Accepted,Temporary protection
1543,2025-08-01,1,Tunisia,Male,35-44,Accepted,Refugee status
1544,2022-12-01,2,Tunisia,Male,55+,Accepted,Temporary protection
1545,2024-11-01,7,China,Male,25-34,Withdrawn,None
1546,2024-08-01,2,India,Male,25-34,Rejected,None
1547,2024-08-01,3,Turkey,Male,25-34,Pending,None
1548,2023-10-01,5,Turkey,Male,25-34,Rejected,None
1549,2023-10-01,7,Portugal,Male,25-34,Pending,None
1550,2022-06-01,1,Tunisia,Male,55+,Rejected,None
1551,2022-12-01,1,Tunisia,Female,45-54,Rejected,None
1552,2022-04-01,1,Algeria,Female,35-44,Accepted,Subsidiary protection
1553,2025-08-01,1,Italy,Male,18-24,Accepted,Subsidiary protection
1554,2025-10-01,1,Algeria,Male,25-34,Accepted,Refugee status
1555,2022-06-01,2,Italy,Male,25-34,Pending,None
1556,2025-05-01,1,Spain,Male,25-34,Accepted,Refugee status
1557,2024-09-01,7,Ukraine,Female,25-34,Rejected,None
1558,2023-04-01,1,India,Female,25-34,Accepted,Refugee status
1559,2022-08-01,9,Tunisia,Female,45-54,Pending,None
1560,2024-07-01,1,Afghanistan,Male,45-54,Accepted,Refugee status
1561,2022-02-01,1,Georgia,Female,25-34,Rejected,None
1562,2022-08-01,6,Syria,Male,35-44,Accepted,Temporary protection
1563,2022-06-01,8,Tunisia,Male,45-54,Pending,None
1564,2022-07-01,1,Afghanistan,Male,55+,Rejected,None
1565,2022-01-01,7,India,Male,35-44,Pending,None
1566,2023-05-01,6,Ukraine,Female,18-24,Accepted,Subsidiary protection
1567,2025-03-01,3,Tunisia,Female,35-44,Accepted,Subsidiary protection
1568,2023-02-01,5,Turkey,Male,25-34,Rejected,None
1569,2022-12-01,2,Georgia,Male,25-34,Rejected,None
1570,2025-12-01,1,Tunisia,Male,45-54,Rejected,None
1571,2023-12-01,1,Bangladesh,Male,35-44,Rejected,None
1572,2022-02-01,1,Georgia,Male,45-54,Pending,None
1573,2024-05-01,3,Senegal,Male,18-24,Rejected,None
1574,2024-03-01,1,Guinea,Female,35-44,Rejected,None
1575,2023-09-01,1,Turkey,Female,25-34,Rejected,None
1576,2025-05-01,1,Turkey,Female,25-34,Rejected,None
1577,2024-09-01,5,India,Male,45-54,Pending,None
1578,2022-02-01,5,Georgia,Male,35-44,Pending,None
1579,2023-06-01,6,Italy,Male,25-34,Rejected,None
1580,2024-03-01,10,Bangladesh,Male,55+,Pending,None
1581,2024-08-01,10,Georgia,Male,35-44,Pending,None
1582,2023-07-01,1,Côte d'Ivoire,Female,25-34,Withdrawn,None
1583,2023-10-01,2,Georgia,Female,18-24,Withdrawn,None
1584,2022-11-01,4,Italy,Female,35-44,Pending,None
1585,2024-05-01,1,Guinea,Male,25-34,Pending,None
1586,2022-12-01,1,Afghanistan,Male,25-34,Accepted,Refugee status
1587,2023-12-01,8,Algeria,Female,18-24,Pending,None
1588,2025-04-01,2,Portugal,Female,35-44,Pending,None
1589,2025-08-01,3,Senegal,Female,35-44,Pending,None
1590,2023-11-01,6,Spain,Male,35-44,Rejected,None
1591,2022-10-01,7,Ukraine,Female,35-44,Accepted,Subsidiary protection
1592,2022-03-01,8,Georgia,Male,25-34,Pending,None
1593,2025-05-01,8,Spain,Female,25-34,Accepted,Refugee status
1594,2023-08-01,1,Tunisia,Female,35-44,Pending,None
1595,2022-10-01,5,Afghanistan,Male,35-44,Rejected,None
1596,2025-04-01,1,Tunisia,Male,25-34,Pending,None
1597,2023-12-01,10,Georgia,Female,25-34,Pending,None
1598,2024-10-01,1,Bangladesh,Male,35-44,Accepted,Subsidiary protection
1599,2022-04-01,2,Algeria,Male,18-24,Pending,None
1600,2025-10-01,9,India,Male,18-24,Pending,None
1601,2023-04-01,5,Spain,Male,25-34,Rejected,None
1602,2025-02-01,1,China,Female,25-34,Rejected,None
1603,2023-03-01,1,Nigeria,Female,25-34,Rejected,None
1604,2022-09-01,3,Spain,Male,35-44,Rejected,None
1605,2023-08-01,4,Turkey,Male,45-54,Pending,None
1606,2022-04-01,5,Italy,Female,18-24,Withdrawn,None
1607,2024-01-01,1,Guinea,Male,25-34,Rejected,None
1608,2023-11-01,6,Morocco,Female,45-54,Accepted,Refugee status
1609,2022-04-01,2,Bangladesh,Male,55+,Rejected,None
1610,2023-10-01,9,Senegal,Male,25-34,Accepted,Refugee status
1611,2024-04-01,5,Georgia,Male,35-44,Rejected,None
1612,2024-03-01,9,Portugal,Female,25-34,Rejected,None
1613,2022-04-01,1,Portugal,Male,35-44,Withdrawn,None
1614,2024-09-01,8,Syria,Male,55+,Rejected,None
1615,2023-04-01,8,Senegal,Male,25-34,Rejected,None
1616,2023-01-01,3,Portugal,Male,25-34,Accepted,Refugee status
1617,2025-05-01,10,Italy,Male,18-24,Pending,None
1618,2025-12-01,6,Syria,Female,25-34,Rejected,None
1619,2022-06-01,10,Spain,Male,25-34,Accepted,Refugee status
1620,2023-12-01,6,Syria,Male,25-34,Pending,None
1621,2023-01-01,9,Spain,Male,25-34,Accepted,Subsidiary protection
1622,2024-11-01,1,India,Female,45-54,Accepted,Subsidiary protection
1623,2024-06-01,1,China,Male,45-54,Accepted,Refugee status
1624,2023-08-01,3,Senegal,Male,25-34,Rejected,None
1625,2024-12-01,6,Senegal,Male,35-44,Rejected,None
1626,2024-09-01,1,Morocco,Female,25-34,Pending,None
1627,2025-09-01,2,Nigeria,Female,35-44,Rejected,None
1628,2025-12-01,1,Tunisia,Male,35-44,Pending,None
1629,2023-08-01,9,Senegal,Male,35-44,Accepted,Subsidiary protection
1630,2022-08-01,6,Guinea,Male,18-24,Rejected,None
1631,2025-09-01,1,India,Male,35-44,Rejected,None
1632,2023-09-01,1,Algeria,Male,25-34,Pending,None
1633,2025-07-01,10,Nigeria,Male,35-44,Rejected,None
1634,2024-10-01,2,Guinea,Female,55+,Rejected,None
1635,2024-02-01,4,India,Female,25-34,Pending,None
1636,2025-06-01,9,Ukraine,Female,45-54,Accepted,Temporary protection
1637,2025-01-01,9,Côte d'Ivoire,Male,35-44,Rejected,None
1638,2024-07-01,1,Ukraine,Male,35-44,Pending,None
1639,2024-01-01,5,Spain,Female,18-24,Accepted,Subsidiary protection
1640,2022-12-01,10,Italy,Male,18-24,Accepted,Subsidiary protection
1641,2022-11-01,1,Spain,Male,45-54,Accepted,Refugee status
1642,2024-07-01,5,Syria,Female,35-44,Accepted,Subsidiary protection
1643,2023-07-01,6,Côte d'Ivoire,Male,25-34,Pending,None
1644,2024-06-01,1,Guinea,Male,18-24,Accepted,Refugee status
